Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,MO,Missouri,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2631,49,47.2,50.7,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,29,BO1,CAT1,EMPLOY1,RESP137,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,363,5.5,4.7,6.3,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,29,BO1,CAT1,EMPLOY1,RESP141,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,538,8.2,7.2,9.2,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,29,BO1,CAT1,EMPLOY1,RESP172,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,150,3.1,2.4,3.8,1801,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP027,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,154,2.2,1.7,2.7,1800,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP028,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Student,Overall,Overall,147,4.3,3.4,5.1,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP030,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2378,19.9,18.8,21,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP031,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,466,5.7,4.9,6.4,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP032,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2732,46.5,44.8,48.2,1798,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP137,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,414,5.6,4.8,6.4,1802,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP141,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,999,12.8,11.8,13.9,1799,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,30,BO1,CAT1,EMPLOY1,RESP172,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,332,2.5,2.1,2.9,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP027,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,268,1.5,1.2,1.8,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP028,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,Student,Overall,Overall,514,5.7,5,6.3,1817,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP030,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,5985,15.9,15.3,16.5,1818,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP031,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,1173,4.9,4.5,5.4,1819,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP032,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,9846,53.8,52.7,54.9,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP137,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,1356,5.9,5.4,6.3,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP141,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,2784,9.8,9.3,10.4,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,31,BO1,CAT1,EMPLOY1,RESP172,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,117,4.5,3.3,5.6,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP027,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,133,4.1,3,5.1,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP028,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,Student,Overall,Overall,76,4.5,3.1,5.9,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP030,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1151,17.8,16.2,19.3,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP031,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,228,5,4,6,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP032,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,1464,48.2,45.6,50.8,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP137,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,224,7.7,6.3,9.2,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP141,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,336,8.2,6.9,9.6,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,32,BO1,CAT1,EMPLOY1,RESP172,"(39.493240390000494, -117.07184056399967)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,117,2.8,2,3.5,1792,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP027,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,133,2.5,1.9,3.1,1791,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP028,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,Student,Overall,Overall,87,4.2,3.2,5.3,1794,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP030,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1884,17.9,16.8,19,1795,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP031,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,445,6.3,5.5,7.1,1796,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP032,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2677,52.3,50.5,54.1,1789,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP137,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,267,5.4,4.5,6.3,1793,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP141,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,518,8.6,7.6,9.6,1790,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,33,BO1,CAT1,EMPLOY1,RESP172,"(43.65595011300047, -71.50036091999965)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,360,3.4,2.9,3.9,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP027,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,493,4,3.5,4.5,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP028,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,Student,Overall,Overall,298,6.1,5.2,7,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP030,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,3337,15.9,15.1,16.7,1817,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP031,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,787,5.4,4.9,5.9,1818,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP032,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,6068,52.9,51.6,54.2,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP137,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,574,5,4.4,5.6,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP141,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,924,7.4,6.7,8,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,34,BO1,CAT1,EMPLOY1,RESP172,"(40.13057004800049, -74.27369128799967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,221,3.5,2.9,4.1,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP027,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,226,3.3,2.7,3.9,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP028,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Student,Overall,Overall,255,6,5.1,7,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP030,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2526,17.8,16.9,18.8,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP031,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,716,8.2,7.4,9.1,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP032,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,3342,45,43.4,46.7,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP137,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,685,7.5,6.7,8.4,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP141,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,804,8.6,7.7,9.4,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,35,BO1,CAT1,EMPLOY1,RESP172,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,195,3.9,3.3,4.6,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP027,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,229,4,3.3,4.6,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP028,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Employment,What is your employment status?,Student,Overall,Overall,240,6.9,5.9,7.9,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP030,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1767,16.5,15.6,17.4,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP031,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,495,7.1,6.3,8,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP032,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2831,46.3,44.8,47.9,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP137,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,363,6,5.2,6.7,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP141,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,629,9.4,8.5,10.3,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,36,BO1,CAT1,EMPLOY1,RESP172,"(42.82700103200045, -75.54397042699964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,180,3.2,2.6,3.7,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP027,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,197,3.3,2.7,3.8,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP028,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Student,Overall,Overall,204,5.3,4.5,6.1,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP030,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2176,18.8,18,19.7,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP031,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,686,8.8,8,9.6,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP032,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2928,48.1,46.7,49.5,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP137,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,368,5.9,5.2,6.6,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP141,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,480,6.7,6,7.4,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,37,BO1,CAT1,EMPLOY1,RESP172,"(35.466220975000454, -79.15925046299964)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,93,2.2,1.5,2.8,1780,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP027,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,66,0.9,0.6,1.3,1779,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP028,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,Student,Overall,Overall,136,5.5,4.3,6.6,1782,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP030,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2224,16,15.1,17,1783,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP031,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,295,3.9,3.2,4.6,1784,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP032,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,3414,55,53.3,56.8,1777,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP137,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,507,5.8,5,6.6,1781,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP141,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,963,10.7,9.6,11.7,1778,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,38,BO1,CAT1,EMPLOY1,RESP172,"(47.47531977900047, -100.11842104899966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,222,3.5,2.8,4.2,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP027,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,252,2.8,2.3,3.3,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP028,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,Student,Overall,Overall,202,5.2,4.3,6.1,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP030,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,3482,18.7,17.8,19.6,1817,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP031,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,959,7.7,6.9,8.4,1818,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP032,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,4295,49.3,47.8,50.7,1811,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP137,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,745,5.8,5.2,6.5,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP141,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,672,7.1,6.3,7.8,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,39,BO1,CAT1,EMPLOY1,RESP172,"(40.06021014100048, -82.40426005599966)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,153,2.7,2.1,3.2,1815,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP027,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,133,2.2,1.7,2.7,1814,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP028,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,Student,Overall,Overall,189,5.3,4.5,6.1,1817,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP030,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2343,16.3,15.6,17.1,1818,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP031,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,875,9,8.3,9.7,1819,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP032,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,3328,48.1,46.8,49.5,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP137,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,707,8.6,7.8,9.3,1816,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP141,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,674,7.9,7.2,8.6,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,40,BO1,CAT1,EMPLOY1,RESP172,"(35.47203135600046, -97.52107021399968)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,95,2.4,1.8,3,1806,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP027,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,147,3.5,2.8,4.2,1805,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP028,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,Student,Overall,Overall,181,7,5.8,8.2,1808,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP030,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,1833,20.6,19.5,21.7,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP031,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,333,6.9,5.9,7.8,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP032,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,1814,44.4,42.6,46.3,1803,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP137,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,278,6.8,5.8,7.7,1807,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP141,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,482,8.5,7.5,9.5,1804,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,41,BO1,CAT1,EMPLOY1,RESP172,"(44.56744942400047, -120.15503132599969)"
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,249,3,2.5,3.4,1810,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP027,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,245,2.5,2.1,3,1809,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP028,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,Student,Overall,Overall,233,5.7,4.8,6.6,1812,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP030,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,3456,19.3,18.5,20.2,1813,%,Crude Prevalence,,,BRFSS,CLASS05,Topic22,42,BO1,CAT1,EMPLOY1,RESP031,"(40.79373015200048, -77.86070029399963)"
